Index,round_number,text_id,prolific_id,emotion,confidence,participant_age,participant_gender,participant_education,participant_ethnicity,participant_current_emotion,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,feedback
605,0,41844,61017e504e37cdb6ad358058,Fear,4,23,Woman,High School,North American,Sadness,3,3,2,1,4,4,2,3,3,3,1,2,3,4,2,3,3,1,4,2,4,6,1,6,4,7,4,7,2,4,1,
606,0,41548,61017e504e37cdb6ad358058,Shame,4,23,Woman,High School,North American,Sadness,3,3,3,1,4,4,3,5,2,4,1,4,3,1,1,4,3,4,4,3,4,6,1,6,4,7,4,7,2,4,1,
607,0,6422,61017e504e37cdb6ad358058,Shame,4,23,Woman,High School,North American,Sadness,2,5,1,1,5,4,4,2,3,1,1,5,2,3,1,3,4,2,5,3,5,6,1,6,4,7,4,7,2,4,1,
608,0,52716,61017e504e37cdb6ad358058,Trust,5,23,Woman,High School,North American,Sadness,2,2,2,5,1,2,2,4,4,3,5,4,3,3,2,3,2,1,4,1,4,6,1,6,4,7,4,7,2,4,1,
609,0,6953,61017e504e37cdb6ad358058,Guilt,4,23,Woman,High School,North American,Sadness,2,1,2,1,3,2,2,3,3,2,1,2,3,3,1,3,3,2,3,3,2,6,1,6,4,7,4,7,2,4,1,
610,0,52441,677c4ec6bf1d6e16cf3d3055,Joy,1,42,Man,Undegraduate degree (BA/BSc/other),East Asian,I currently do not feel any emotion,1,4,2,5,1,4,3,1,5,2,4,5,2,5,4,5,2,1,5,1,4,2,4,4,3,6,5,5,4,6,2,"sometimes when I would select a number, it would check another number."
611,0,41260,677c4ec6bf1d6e16cf3d3055,Relief,3,42,Man,Undegraduate degree (BA/BSc/other),East Asian,I currently do not feel any emotion,2,2,1,5,1,4,1,4,3,1,4,2,4,2,2,5,3,1,4,1,3,2,4,4,3,6,5,5,4,6,2,"sometimes when I would select a number, it would check another number."
612,0,51922,677c4ec6bf1d6e16cf3d3055,Joy,4,42,Man,Undegraduate degree (BA/BSc/other),East Asian,I currently do not feel any emotion,3,3,4,5,2,5,1,4,4,4,4,2,3,4,1,4,1,1,5,1,3,2,4,4,3,6,5,5,4,6,2,"sometimes when I would select a number, it would check another number."
613,0,52777,677c4ec6bf1d6e16cf3d3055,Trust,4,42,Man,Undegraduate degree (BA/BSc/other),East Asian,I currently do not feel any emotion,2,2,3,5,1,5,1,4,4,4,4,2,4,5,1,4,1,1,4,1,3,2,4,4,3,6,5,5,4,6,2,"sometimes when I would select a number, it would check another number."
614,0,5105,677c4ec6bf1d6e16cf3d3055,Shame,3,42,Man,Undegraduate degree (BA/BSc/other),East Asian,I currently do not feel any emotion,3,1,4,2,4,2,1,2,5,4,1,4,3,5,1,4,4,3,4,3,4,2,4,4,3,6,5,5,4,6,2,"sometimes when I would select a number, it would check another number."
615,0,52598,600ad0fb206b70059718a0c5,Joy,4,45,Man,Graduate degree (MA/MSc/MPhil/other),African,Relief,2,3,2,4,1,4,3,3,3,3,4,2,2,3,1,3,1,1,4,2,3,6,1,7,1,6,3,7,1,7,2,Interesting study
616,0,26,600ad0fb206b70059718a0c5,Disgust,5,45,Man,Graduate degree (MA/MSc/MPhil/other),African,Relief,1,5,1,1,5,3,3,1,5,1,1,5,4,5,2,3,5,5,5,5,4,6,1,7,1,6,3,7,1,7,2,Interesting study
617,0,468,600ad0fb206b70059718a0c5,Anger,5,45,Man,Graduate degree (MA/MSc/MPhil/other),African,Relief,1,1,1,1,5,5,1,1,5,1,1,5,2,5,1,2,5,5,5,3,5,6,1,7,1,6,3,7,1,7,2,Interesting study
618,0,41759,600ad0fb206b70059718a0c5,Surprise,4,45,Man,Graduate degree (MA/MSc/MPhil/other),African,Relief,2,5,1,1,5,3,3,1,5,1,5,4,2,5,1,3,4,5,5,4,3,6,1,7,1,6,3,7,1,7,2,Interesting study
619,0,51801,600ad0fb206b70059718a0c5,Pride,5,45,Man,Graduate degree (MA/MSc/MPhil/other),African,Relief,2,4,2,5,1,5,5,1,3,2,2,4,2,5,4,3,1,1,3,1,1,6,1,7,1,6,3,7,1,7,2,Interesting study
620,0,5254,6466249c27b5e4161f763c32,Anger,3,39,Man,High School,African,Boredom,1,3,4,3,4,5,4,3,3,4,4,5,4,2,4,3,4,1,5,2,4,1,1,4,2,4,7,6,1,5,2,i really liked this study and the events that were shown. it makes you think of what emotions that the person maybe going through.
621,0,7147,6466249c27b5e4161f763c32,Disgust,5,39,Man,High School,African,Boredom,4,4,3,1,5,3,2,4,4,5,1,4,1,5,4,3,5,2,5,5,5,1,1,4,2,4,7,6,1,5,2,i really liked this study and the events that were shown. it makes you think of what emotions that the person maybe going through.
622,0,5247,6466249c27b5e4161f763c32,Relief,4,39,Man,High School,African,Boredom,5,1,4,5,1,3,1,5,1,4,5,5,4,1,1,3,2,1,5,1,5,1,1,4,2,4,7,6,1,5,2,i really liked this study and the events that were shown. it makes you think of what emotions that the person maybe going through.
623,0,52132,6466249c27b5e4161f763c32,Sadness,5,39,Man,High School,African,Boredom,1,5,3,1,5,4,3,1,5,4,1,4,4,4,5,3,3,3,2,4,5,1,1,4,2,4,7,6,1,5,2,i really liked this study and the events that were shown. it makes you think of what emotions that the person maybe going through.
624,0,52709,6466249c27b5e4161f763c32,Trust,5,39,Man,High School,African,Boredom,2,4,1,2,1,3,3,1,5,4,3,4,3,3,4,3,3,1,5,1,3,1,1,4,2,4,7,6,1,5,2,i really liked this study and the events that were shown. it makes you think of what emotions that the person maybe going through.
625,0,41299,611ffe84a8214760847fc4de,Boredom,1,38,Man,Undegraduate degree (BA/BSc/other),North American,Trust,2,1,4,5,1,5,2,5,1,3,3,1,1,1,2,3,1,1,5,1,3,2,1,7,2,5,5,6,1,7,4,
626,0,51957,611ffe84a8214760847fc4de,Relief,5,38,Man,Undegraduate degree (BA/BSc/other),North American,Trust,3,1,2,5,1,3,1,2,5,3,3,2,2,4,1,2,1,1,5,2,5,2,1,7,2,5,5,6,1,7,4,
627,0,6864,611ffe84a8214760847fc4de,Anger,5,38,Man,Undegraduate degree (BA/BSc/other),North American,Trust,3,5,1,1,5,4,1,1,5,2,1,5,1,5,1,2,5,5,5,5,5,2,1,7,2,5,5,6,1,7,4,
628,0,41835,611ffe84a8214760847fc4de,Sadness,5,38,Man,Undegraduate degree (BA/BSc/other),North American,Trust,3,4,3,1,4,2,1,3,5,2,5,4,2,4,1,3,5,2,4,3,4,2,1,7,2,5,5,6,1,7,4,
629,0,3143,611ffe84a8214760847fc4de,Boredom,3,38,Man,Undegraduate degree (BA/BSc/other),North American,Trust,5,1,2,3,2,1,1,5,1,2,3,2,5,1,1,2,1,1,2,1,1,2,1,7,2,5,5,6,1,7,4,
630,0,5524,5c5757d53d8546000132180e,Anger,4,62,Woman,High School,European,I currently do not feel any emotion,3,4,2,1,5,3,1,1,5,2,2,4,2,4,1,4,5,4,4,4,4,2,2,5,7,4,6,7,2,3,2,na
631,0,4594,5c5757d53d8546000132180e,Sadness,3,62,Woman,High School,European,I currently do not feel any emotion,2,5,2,1,5,3,3,2,5,2,1,2,1,5,2,4,4,3,4,3,3,2,2,5,7,4,6,7,2,3,2,na
632,0,52571,5c5757d53d8546000132180e,Joy,3,62,Woman,High School,European,I currently do not feel any emotion,4,3,3,4,2,3,3,3,3,3,4,4,4,4,2,3,2,1,3,1,2,2,2,5,7,4,6,7,2,3,2,na
633,0,825,5c5757d53d8546000132180e,Boredom,2,62,Woman,High School,European,I currently do not feel any emotion,4,3,4,3,2,2,2,4,3,4,3,3,4,3,2,3,3,1,2,1,2,2,2,5,7,4,6,7,2,3,2,na
634,0,52444,5c5757d53d8546000132180e,Surprise,4,62,Woman,High School,European,I currently do not feel any emotion,2,3,2,4,1,4,4,4,4,3,4,3,3,3,2,3,2,1,4,1,4,2,2,5,7,4,6,7,2,3,2,na
635,0,3836,674498747b9b5a64b5d1f6b0,Pride,4,29,Woman,Graduate degree (MA/MSc/MPhil/other),East Asian,Joy,4,1,4,2,2,3,3,2,2,2,3,3,4,3,3,3,4,4,3,4,3,2,1,7,1,5,6,4,1,4,1,None.
636,0,2144,674498747b9b5a64b5d1f6b0,Joy,5,29,Woman,Graduate degree (MA/MSc/MPhil/other),East Asian,Joy,4,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,1,7,1,5,6,4,1,4,1,None.
637,0,3586,674498747b9b5a64b5d1f6b0,Joy,5,29,Woman,Graduate degree (MA/MSc/MPhil/other),East Asian,Joy,3,3,4,3,4,3,3,2,2,3,3,3,3,2,2,4,4,3,4,3,3,2,1,7,1,5,6,4,1,4,1,None.
638,0,52289,674498747b9b5a64b5d1f6b0,Sadness,5,29,Woman,Graduate degree (MA/MSc/MPhil/other),East Asian,Joy,3,3,3,4,3,4,3,3,3,3,3,2,2,5,4,3,3,2,3,2,3,2,1,7,1,5,6,4,1,4,1,None.
639,0,5149,674498747b9b5a64b5d1f6b0,Anger,4,29,Woman,Graduate degree (MA/MSc/MPhil/other),East Asian,Joy,3,1,2,3,4,3,2,3,3,3,2,4,4,2,3,2,3,3,3,4,3,2,1,7,1,5,6,4,1,4,1,None.
640,0,5609,67cf1052df2474400a53e602,Fear,1,56,Woman,Graduate degree (MA/MSc/MPhil/other),European,I currently do not feel any emotion,2,3,2,1,5,2,3,1,5,2,3,2,1,5,4,5,3,1,4,5,3,3,3,4,4,5,5,5,3,4,2,The study was very interesting. It would be helpful if the response names (moderately etc.)  appeared halfway down the study as well as at the top and bottom to avoid error.
641,0,31179,67cf1052df2474400a53e602,Pride,3,56,Woman,Graduate degree (MA/MSc/MPhil/other),European,I currently do not feel any emotion,2,1,4,3,3,5,1,5,1,4,4,2,5,1,1,5,2,5,5,2,3,3,3,4,4,5,5,5,3,4,2,The study was very interesting. It would be helpful if the response names (moderately etc.)  appeared halfway down the study as well as at the top and bottom to avoid error.
642,0,4583,67cf1052df2474400a53e602,Anger,2,56,Woman,Graduate degree (MA/MSc/MPhil/other),European,I currently do not feel any emotion,1,5,1,1,5,2,1,1,5,2,1,2,1,5,1,4,5,5,4,3,2,3,3,4,4,5,5,5,3,4,2,The study was very interesting. It would be helpful if the response names (moderately etc.)  appeared halfway down the study as well as at the top and bottom to avoid error.
643,0,6154,67cf1052df2474400a53e602,Boredom,1,56,Woman,Graduate degree (MA/MSc/MPhil/other),European,I currently do not feel any emotion,2,2,2,1,5,2,2,1,1,4,2,1,1,4,4,4,1,1,3,2,2,3,3,4,4,5,5,5,3,4,2,The study was very interesting. It would be helpful if the response names (moderately etc.)  appeared halfway down the study as well as at the top and bottom to avoid error.
644,0,4636,67cf1052df2474400a53e602,Surprise,3,56,Woman,Graduate degree (MA/MSc/MPhil/other),European,I currently do not feel any emotion,1,5,1,1,5,5,4,1,5,4,1,5,5,5,1,3,2,5,5,4,4,3,3,4,4,5,5,5,3,4,2,The study was very interesting. It would be helpful if the response names (moderately etc.)  appeared halfway down the study as well as at the top and bottom to avoid error.
645,0,4327,66201535e22619b590716b4e,Sadness,2,27,Woman,Undegraduate degree (BA/BSc/other),African,Relief,4,3,4,1,5,3,1,1,5,3,3,4,2,5,2,4,4,5,5,5,5,5,1,6,1,5,7,7,3,6,2,It was entertaining
646,0,51775,66201535e22619b590716b4e,Joy,1,27,Woman,Undegraduate degree (BA/BSc/other),African,Relief,3,2,5,3,3,5,4,4,2,5,5,5,5,2,3,3,1,1,5,1,4,5,1,6,1,5,7,7,3,6,2,It was entertaining
647,0,41583,66201535e22619b590716b4e,Sadness,1,27,Woman,Undegraduate degree (BA/BSc/other),African,Relief,1,1,4,1,3,5,1,5,1,3,4,2,5,5,2,3,4,1,5,2,1,5,1,6,1,5,7,7,3,6,2,It was entertaining
648,0,2212,66201535e22619b590716b4e,Joy,1,27,Woman,Undegraduate degree (BA/BSc/other),African,Relief,5,1,5,5,1,1,1,5,1,3,5,1,5,2,1,3,3,1,2,1,1,5,1,6,1,5,7,7,3,6,2,It was entertaining
649,0,3320,66201535e22619b590716b4e,Surprise,3,27,Woman,Undegraduate degree (BA/BSc/other),African,Relief,2,5,5,1,5,5,2,4,5,3,2,5,3,5,1,4,4,3,5,3,2,5,1,6,1,5,7,7,3,6,2,It was entertaining
650,0,51949,671609ab4a3f2c6c76dfe9d8,Fear,2,26,Man,Undegraduate degree (BA/BSc/other),African,Trust,4,1,4,1,5,5,1,2,4,4,1,4,3,4,3,3,4,1,5,4,4,4,3,6,2,5,4,6,1,7,1,"really enjoyed the study, happy  to be of assistance."
651,0,6135,671609ab4a3f2c6c76dfe9d8,Joy,4,26,Man,Undegraduate degree (BA/BSc/other),African,Trust,5,3,4,5,1,3,1,2,5,4,5,4,4,3,1,3,1,1,3,1,1,4,3,6,2,5,4,6,1,7,1,"really enjoyed the study, happy  to be of assistance."
652,0,5955,671609ab4a3f2c6c76dfe9d8,Fear,2,26,Man,Undegraduate degree (BA/BSc/other),African,Trust,1,5,1,1,5,4,4,4,2,1,1,4,2,2,4,2,3,4,5,4,4,4,3,6,2,5,4,6,1,7,1,"really enjoyed the study, happy  to be of assistance."
653,0,5609,671609ab4a3f2c6c76dfe9d8,Disgust,3,26,Man,Undegraduate degree (BA/BSc/other),African,Trust,4,2,4,1,5,3,1,2,5,3,2,4,1,5,1,3,1,2,3,5,3,4,3,6,2,5,4,6,1,7,1,"really enjoyed the study, happy  to be of assistance."
654,0,5575,671609ab4a3f2c6c76dfe9d8,Disgust,2,26,Man,Undegraduate degree (BA/BSc/other),African,Trust,4,3,3,1,5,1,1,1,5,3,1,3,1,4,1,2,4,4,4,4,2,4,3,6,2,5,4,6,1,7,1,"really enjoyed the study, happy  to be of assistance."
655,0,52373,5c63e773f9b6300001c9ce20,Sadness,3,35,Woman,Doctorate degree (PhD/other),European,Boredom,2,2,3,1,5,4,2,4,2,3,2,3,4,3,2,3,4,2,4,3,3,1,5,4,6,2,7,3,4,2,1,
656,0,41287,5c63e773f9b6300001c9ce20,Relief,2,35,Woman,Doctorate degree (PhD/other),European,Boredom,4,1,4,3,3,2,1,1,1,2,3,2,2,4,5,3,2,1,3,2,3,1,5,4,6,2,7,3,4,2,1,
657,0,764,5c63e773f9b6300001c9ce20,Pride,2,35,Woman,Doctorate degree (PhD/other),European,Boredom,1,2,4,4,2,4,2,3,3,3,4,3,3,3,2,3,1,1,4,2,3,1,5,4,6,2,7,3,4,2,1,
658,0,52866,5c63e773f9b6300001c9ce20,Trust,4,35,Woman,Doctorate degree (PhD/other),European,Boredom,3,2,4,4,2,3,2,3,4,3,3,2,2,4,2,3,2,2,4,2,3,1,5,4,6,2,7,3,4,2,1,
659,0,4408,5c63e773f9b6300001c9ce20,Sadness,4,35,Woman,Doctorate degree (PhD/other),European,Boredom,2,3,2,1,5,3,2,2,4,3,2,3,4,4,2,3,3,4,4,3,3,1,5,4,6,2,7,3,4,2,1,
660,0,7147,6554e79557e3d6be08e32ceb,Sadness,4,64,Man,High School,European,Joy,2,2,1,1,5,4,1,1,4,4,1,3,1,5,5,1,5,3,5,4,4,6,3,5,2,7,2,6,4,5,1,I would like even more scenarios as I found it interesting to consider how the authors were feeling and reacting
661,0,47,6554e79557e3d6be08e32ceb,Anger,3,64,Man,High School,European,Joy,1,5,1,1,5,2,4,1,5,3,1,5,1,5,5,3,5,5,5,5,5,6,3,5,2,7,2,6,4,5,1,I would like even more scenarios as I found it interesting to consider how the authors were feeling and reacting
662,0,6954,6554e79557e3d6be08e32ceb,Guilt,4,64,Man,High School,European,Joy,3,5,3,3,3,3,4,5,5,3,2,4,5,3,3,3,3,5,5,4,4,6,3,5,2,7,2,6,4,5,1,I would like even more scenarios as I found it interesting to consider how the authors were feeling and reacting
663,0,3423,6554e79557e3d6be08e32ceb,Fear,2,64,Man,High School,European,Joy,1,3,1,1,5,5,3,1,5,1,1,5,1,5,2,2,5,5,5,5,5,6,3,5,2,7,2,6,4,5,1,I would like even more scenarios as I found it interesting to consider how the authors were feeling and reacting
664,0,2212,6554e79557e3d6be08e32ceb,Relief,5,64,Man,High School,European,Joy,5,1,5,4,2,2,3,3,3,3,3,3,5,2,1,4,2,2,4,1,2,6,3,5,2,7,2,6,4,5,1,I would like even more scenarios as I found it interesting to consider how the authors were feeling and reacting
665,0,3836,60bf28df4926a8b6391df575,Pride,5,22,Man,Undegraduate degree (BA/BSc/other),European,Boredom,4,2,2,5,1,2,2,5,5,2,3,4,4,4,1,1,1,1,2,1,1,7,3,5,3,6,2,6,5,6,3,
666,0,4821,60bf28df4926a8b6391df575,Pride,4,22,Man,Undegraduate degree (BA/BSc/other),European,Boredom,2,4,2,5,1,2,1,5,2,5,3,3,5,4,1,1,1,1,4,1,1,7,3,5,3,6,2,6,5,6,3,
667,0,5556,60bf28df4926a8b6391df575,Anger,4,22,Man,Undegraduate degree (BA/BSc/other),European,Boredom,1,4,2,1,5,1,1,1,5,2,1,5,1,5,2,1,5,4,3,1,4,7,3,5,3,6,2,6,5,6,3,
668,0,3320,60bf28df4926a8b6391df575,Anger,2,22,Man,Undegraduate degree (BA/BSc/other),European,Boredom,3,1,3,3,3,2,1,1,5,4,3,4,5,5,1,3,4,5,4,2,1,7,3,5,3,6,2,6,5,6,3,
669,0,4510,60bf28df4926a8b6391df575,Surprise,4,22,Man,Undegraduate degree (BA/BSc/other),European,Boredom,2,4,1,1,5,2,1,2,5,2,1,4,1,5,1,2,4,2,4,2,2,7,3,5,3,6,2,6,5,6,3,
670,0,6110,63f782f160eb53150d24c549,Sadness,4,30,Woman,Graduate degree (MA/MSc/MPhil/other),European,Sadness,4,3,3,1,5,4,2,3,1,4,1,1,1,1,5,4,1,1,3,5,4,2,2,1,5,5,6,5,5,3,2,
671,0,4636,63f782f160eb53150d24c549,Anger,5,30,Woman,Graduate degree (MA/MSc/MPhil/other),European,Sadness,1,5,1,1,5,2,1,1,5,1,1,5,1,5,1,3,4,5,5,4,5,2,2,1,5,5,6,5,5,3,2,
672,0,6423,63f782f160eb53150d24c549,Joy,5,30,Woman,Graduate degree (MA/MSc/MPhil/other),European,Sadness,4,1,4,5,1,4,1,5,5,4,5,1,5,1,1,1,1,1,1,1,2,2,2,1,5,5,6,5,5,3,2,
673,0,89,63f782f160eb53150d24c549,Relief,5,30,Woman,Graduate degree (MA/MSc/MPhil/other),European,Sadness,3,1,4,4,3,4,1,3,3,4,4,4,1,5,5,4,1,1,5,1,1,2,2,1,5,5,6,5,5,3,2,
674,0,5951,63f782f160eb53150d24c549,Pride,4,30,Woman,Graduate degree (MA/MSc/MPhil/other),European,Sadness,4,1,3,4,2,5,1,4,1,4,4,4,5,1,1,3,1,1,5,1,5,2,2,1,5,5,6,5,5,3,2,
675,0,720,5f87ec72bcee242284725d55,Anger,2,67,Woman,High School,European,Boredom,4,1,4,1,5,3,1,3,1,4,2,2,2,5,1,3,3,1,2,5,2,2,4,5,5,4,6,6,3,3,4,
676,0,3605,5f87ec72bcee242284725d55,Joy,5,67,Woman,High School,European,Boredom,4,1,1,3,2,5,1,3,3,4,4,5,4,3,1,4,1,1,5,1,5,2,4,5,5,4,6,6,3,3,4,
677,0,6304,5f87ec72bcee242284725d55,Fear,2,67,Woman,High School,European,Boredom,1,5,1,1,5,5,4,1,5,4,1,5,1,5,5,1,3,2,5,4,4,2,4,5,5,4,6,6,3,3,4,
678,0,5700,5f87ec72bcee242284725d55,Anger,1,67,Woman,High School,European,Boredom,4,1,2,1,5,4,1,1,5,3,3,5,3,5,1,1,5,5,5,1,4,2,4,5,5,4,6,6,3,3,4,
679,0,614,5f87ec72bcee242284725d55,Sadness,5,67,Woman,High School,European,Boredom,4,3,4,1,5,2,1,1,5,3,1,3,1,5,1,2,5,5,3,1,3,2,4,5,5,4,6,6,3,3,4,
680,0,5298,671e39c25e5e3f340a6f21d4,Boredom,2,31,Man,Undegraduate degree (BA/BSc/other),African,Pride,4,1,4,3,4,1,2,2,5,4,2,2,4,5,1,5,1,1,1,4,1,5,1,6,4,6,3,7,2,5,2,na
681,0,3926,671e39c25e5e3f340a6f21d4,Pride,1,31,Man,Undegraduate degree (BA/BSc/other),African,Pride,5,1,4,4,1,2,3,4,2,5,4,4,4,3,1,4,1,1,3,1,2,5,1,6,4,6,3,7,2,5,2,na
682,0,6808,671e39c25e5e3f340a6f21d4,Joy,1,31,Man,Undegraduate degree (BA/BSc/other),African,Pride,3,2,2,5,1,5,4,3,1,4,2,3,3,4,4,5,1,1,4,2,3,5,1,6,4,6,3,7,2,5,2,na
683,0,3117,671e39c25e5e3f340a6f21d4,Anger,1,31,Man,Undegraduate degree (BA/BSc/other),African,Pride,2,2,1,1,5,2,1,1,5,3,1,5,1,4,1,3,4,4,5,5,4,5,1,6,4,6,3,7,2,5,2,na
684,0,31338,671e39c25e5e3f340a6f21d4,Joy,2,31,Man,Undegraduate degree (BA/BSc/other),African,Pride,3,1,3,5,1,4,1,4,4,3,4,2,2,5,1,3,1,2,2,1,3,5,1,6,4,6,3,7,2,5,2,na
685,0,6407,67aba38afd3d89577d4455f6,Surprise,2,67,Woman,Graduate degree (MA/MSc/MPhil/other),European,Joy,4,4,1,4,1,4,4,1,5,1,1,2,2,5,5,4,2,2,2,2,2,6,1,6,1,6,6,6,1,6,1,
686,0,52718,67aba38afd3d89577d4455f6,Relief,1,67,Woman,Graduate degree (MA/MSc/MPhil/other),European,Joy,4,1,4,2,5,4,5,2,2,4,2,4,4,2,4,2,4,2,5,1,3,6,1,6,1,6,6,6,1,6,1,
687,0,51801,67aba38afd3d89577d4455f6,Surprise,4,67,Woman,Graduate degree (MA/MSc/MPhil/other),European,Joy,4,4,4,4,1,4,2,5,2,5,1,2,2,4,4,4,2,2,4,1,2,6,1,6,1,6,6,6,1,6,1,
688,0,52579,67aba38afd3d89577d4455f6,Joy,4,67,Woman,Graduate degree (MA/MSc/MPhil/other),European,Joy,4,4,2,4,1,4,1,5,3,2,4,2,2,2,5,5,1,1,4,1,1,6,1,6,1,6,6,6,1,6,1,
689,0,41621,67aba38afd3d89577d4455f6,Surprise,4,67,Woman,Graduate degree (MA/MSc/MPhil/other),European,Joy,4,5,2,2,5,2,2,4,4,2,2,2,4,2,2,4,2,2,4,2,2,6,1,6,1,6,6,6,1,6,1,
690,0,2129,60b94f837bfda8b1977feef0,Joy,2,78,Woman,High School,European,Trust,4,1,4,5,1,2,2,2,3,4,5,3,4,3,2,2,2,1,2,1,2,2,2,6,2,6,6,6,2,4,3,It was sometimes difficult to  see the comment scores  and had to scroll on the screen quite a lot.
691,0,52444,60b94f837bfda8b1977feef0,Surprise,1,78,Woman,High School,European,Trust,1,1,1,4,1,4,3,3,4,4,3,4,4,3,2,3,3,3,4,2,3,2,2,6,2,6,6,6,2,4,3,It was sometimes difficult to  see the comment scores  and had to scroll on the screen quite a lot.
692,0,5546,60b94f837bfda8b1977feef0,Sadness,3,78,Woman,High School,European,Trust,2,3,2,1,1,5,4,1,5,5,1,3,1,5,3,2,4,4,4,2,4,2,2,6,2,6,6,6,2,4,3,It was sometimes difficult to  see the comment scores  and had to scroll on the screen quite a lot.
693,0,41759,60b94f837bfda8b1977feef0,Anger,4,78,Woman,High School,European,Trust,2,4,2,5,5,2,3,3,4,2,4,4,1,5,3,3,4,4,4,3,3,2,2,6,2,6,6,6,2,4,3,It was sometimes difficult to  see the comment scores  and had to scroll on the screen quite a lot.
694,0,5105,60b94f837bfda8b1977feef0,Anger,3,78,Woman,High School,European,Trust,3,1,2,1,5,4,4,3,4,4,1,3,2,4,4,3,3,3,5,3,4,2,2,6,2,6,6,6,2,4,3,It was sometimes difficult to  see the comment scores  and had to scroll on the screen quite a lot.
695,0,6879,678d4a8ec4a39dac9fee4431,Anger,2,50,Woman,Graduate degree (MA/MSc/MPhil/other),Indigenous,Trust,4,4,3,1,5,4,4,3,5,2,5,4,4,3,3,3,4,4,4,3,4,6,1,5,1,6,6,6,1,7,1,"i like the study, is very educative indeed"
696,0,41415,678d4a8ec4a39dac9fee4431,Sadness,4,50,Woman,Graduate degree (MA/MSc/MPhil/other),Indigenous,Trust,2,4,2,1,5,2,4,1,4,2,4,5,4,4,3,3,2,4,4,4,5,6,1,5,1,6,6,6,1,7,1,"i like the study, is very educative indeed"
697,0,6162,678d4a8ec4a39dac9fee4431,Pride,3,50,Woman,Graduate degree (MA/MSc/MPhil/other),Indigenous,Trust,4,2,4,5,1,5,4,4,3,4,5,4,5,3,3,4,2,1,4,2,5,6,1,5,1,6,6,6,1,7,1,"i like the study, is very educative indeed"
698,0,4475,678d4a8ec4a39dac9fee4431,Guilt,4,50,Woman,Graduate degree (MA/MSc/MPhil/other),Indigenous,Trust,4,4,4,1,4,4,4,4,2,4,2,4,4,1,3,4,4,4,4,2,4,6,1,5,1,6,6,6,1,7,1,"i like the study, is very educative indeed"
699,0,429,678d4a8ec4a39dac9fee4431,Disgust,2,50,Woman,Graduate degree (MA/MSc/MPhil/other),Indigenous,Trust,2,4,2,2,5,3,4,1,5,4,3,5,4,5,4,3,4,5,4,4,5,6,1,5,1,6,6,6,1,7,1,"i like the study, is very educative indeed"
700,0,5684,66eddcfe67e927db6f0a4768,Anger,2,37,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),North American,Relief,1,5,2,1,5,3,1,3,5,1,1,5,1,5,2,2,5,5,4,4,5,3,2,6,3,6,5,6,1,6,1,
701,0,4592,66eddcfe67e927db6f0a4768,Boredom,4,37,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),North American,Relief,1,1,1,3,3,1,1,5,1,1,2,1,2,1,1,5,1,1,1,1,2,3,2,6,3,6,5,6,1,6,1,
702,0,52502,66eddcfe67e927db6f0a4768,Pride,2,37,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),North American,Relief,1,1,4,5,1,5,3,3,1,4,5,1,2,2,1,5,1,1,2,1,5,3,2,6,3,6,5,6,1,6,1,
703,0,51263,66eddcfe67e927db6f0a4768,Joy,2,37,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),North American,Relief,5,1,3,5,1,1,1,3,2,3,5,1,3,3,1,5,1,1,3,1,1,3,2,6,3,6,5,6,1,6,1,
704,0,52627,66eddcfe67e927db6f0a4768,Fear,3,37,Gender Variant / Non-Conforming / Non-binary,Undegraduate degree (BA/BSc/other),North American,Relief,1,3,1,1,5,1,3,1,2,1,1,1,1,2,3,3,1,1,2,1,1,3,2,6,3,6,5,6,1,6,1,
705,0,52584,60aad516e34718d318bfb44d,Surprise,2,31,Woman,Undegraduate degree (BA/BSc/other),African,Surprise,3,4,3,3,2,4,3,2,5,3,3,4,3,5,2,3,2,2,5,2,3,3,5,5,6,4,5,6,5,3,1,The study was a interesting but took a bit longer to complete...
706,0,4649,60aad516e34718d318bfb44d,Boredom,4,31,Woman,Undegraduate degree (BA/BSc/other),African,Surprise,3,2,4,3,3,3,1,4,2,3,3,3,4,2,1,3,3,4,5,3,3,3,5,5,6,4,5,6,5,3,1,The study was a interesting but took a bit longer to complete...
707,0,51139,60aad516e34718d318bfb44d,Joy,2,31,Woman,Undegraduate degree (BA/BSc/other),African,Surprise,4,3,5,5,1,3,1,5,2,3,5,4,4,3,2,3,2,1,5,1,4,3,5,5,6,4,5,6,5,3,1,The study was a interesting but took a bit longer to complete...
708,0,2180,60aad516e34718d318bfb44d,Sadness,1,31,Woman,Undegraduate degree (BA/BSc/other),African,Surprise,3,4,3,1,5,4,2,4,4,4,1,3,3,4,3,3,3,2,5,3,4,3,5,5,6,4,5,6,5,3,1,The study was a interesting but took a bit longer to complete...
